mode_main,distance,main_reason,week_day,age,education,female,main_activity,license,cars,temp,precip,wind
11,2.52974,10,1,63,3,0,3,1,1,7.4,2.1,3.6
1,17.5951,2,2,51,3,0,1,1,1,3.6,19.9,1.7
2,6.80347,4,2,17,1,1,6,0,0,3.6,19.9,1.7
11,0.826205,4,1,73,3,1,6,1,1,8.8,0,1.1
2,0.950598,4,2,15,1,1,6,0,0,7.4,1,3.1
11,34.6327,7,2,56,3,1,4,1,1,7.4,1,3.1
11,29.6178,10,2,56,3,1,4,1,1,7.4,1,3.1
11,6.54339,10,2,56,3,1,4,1,1,7.4,1,3.1
11,10.8622,10,2,56,3,1,4,1,1,7.4,1,3.1
11,7.915,10,2,56,3,1,4,1,1,7.4,1,3.1
2,14.8517,4,2,22,1,1,6,0,0,3.6,19.9,1.7
11,9.24621,2,1,50,3,1,1,1,1,7.4,2.1,3.6
11,12.7477,3,4,47,3,0,1,1,1,8.4,17.3,4.2
11,17.0061,9,4,47,3,0,1,1,1,8.4,17.3,4.2
2,1.93242,4,4,16,1,1,6,0,1,8.4,17.3,4.2
11,1.93242,7,4,49,3,1,2,1,1,8.4,17.3,4.2
11,12.1535,2,4,49,3,1,2,1,1,8.4,17.3,4.2
11,9.15843,6,4,49,3,1,2,1,1,8.4,17.3,4.2
11,11.7783,6,4,49,3,1,2,1,1,8.4,17.3,4.2
2,1.93242,4,4,18,1,0,6,0,0,8.4,17.3,4.2
11,19.3335,2,1,51,2,0,1,1,1,7.4,2.1,3.6
11,13.2353,2,1,53,1,0,1,1,1,7.4,2.1,3.6
11,19.6913,2,3,50,3,1,1,1,1,7.8,19.2,1.9
2,2.08397,4,3,16,1,1,6,0,0,11.7,0,4.7
2,2.32188,7,3,16,1,1,6,0,0,11.7,0,4.7
11,18.6062,4,3,21,2,1,6,1,1,11.7,0,4.7
11,1.57264,7,3,51,1,1,4,1,1,7.8,19.2,1.9
11,7.53074,8,3,51,1,1,4,1,1,7.8,19.2,1.9
11,15.8852,4,2,60,3,0,6,1,1,7.4,1,3.1
11,8.75145,7,1,48,3,1,8,1,1,7.4,2.1,3.6
11,8.87808,5,1,48,3,1,8,1,1,7.4,2.1,3.6
11,0.557274,9,1,48,3,1,8,1,1,7.4,2.1,3.6
11,1.66494,5,1,48,3,1,8,1,1,7.4,2.1,3.6
11,1.65489,5,1,48,3,1,8,1,1,7.4,2.1,3.6
11,8.75145,10,1,48,3,1,8,1,1,7.4,2.1,3.6
11,1.32722,7,1,48,3,1,8,1,1,7.4,2.1,3.6
11,9.59524,7,1,48,3,1,8,1,1,7.4,2.1,3.6
11,1.65489,7,1,48,3,1,8,1,1,7.4,2.1,3.6
11,2.3408,9,1,48,3,1,8,1,1,7.4,2.1,3.6
11,3.9638,2,1,51,3,1,1,1,1,7.4,2.1,3.6
11,19.1906,2,4,52,3,1,2,1,1,5.4,0,2.8
11,1.24847,4,4,52,3,1,2,1,1,5.4,0,2.8
11,1.24847,9,4,52,3,1,2,1,1,5.4,0,2.8
1,17.0031,4,3,25,3,1,2,1,1,11.7,0,4.7
11,5.53383,2,2,46,3,1,1,1,1,3.6,19.9,1.7
11,3.39261,7,2,46,3,1,1,1,1,3.6,19.9,1.7
11,3.34678,7,2,46,3,1,1,1,1,3.6,19.9,1.7
11,17.1561,11,3,63,3,0,1,1,1,7.8,19.2,1.9
11,17.1561,3,3,63,3,0,1,1,1,7.8,19.2,1.9
11,7.76162,2,2,51,1,1,1,1,1,5.4,17.6,NULL
2,0.824134,10,1,72,1,1,3,1,1,7.4,2.1,3.6
11,1.4247,7,1,57,3,1,4,1,1,7.4,2.1,3.6
11,5.4995,7,1,57,3,1,4,1,1,7.4,2.1,3.6
11,4.38668,7,1,57,3,1,4,1,1,7.4,2.1,3.6
11,15.5798,2,2,48,3,1,1,1,1,3.6,19.9,1.7
11,16.5305,2,2,28,3,0,1,1,1,3.6,19.9,1.7
2,16.657,2,3,56,1,0,1,0,1,7.8,19.2,1.9
11,4.22907,9,1,60,3,1,1,1,1,7.4,2.1,3.6
11,4.15365,5,1,60,3,1,1,1,1,7.4,2.1,3.6
11,7.06313,10,4,65,3,0,3,1,1,20,0,1.1
11,18.2507,3,1,63,3,1,1,1,1,16.2,0,3.1
11,1.59054,3,1,63,3,1,1,1,1,16.2,0,3.1
11,17.7299,3,1,63,3,1,1,1,1,16.2,0,3.1
11,8.15512,3,1,63,3,1,1,1,1,16.2,0,3.1
11,4.61407,6,4,73,3,1,3,1,1,5.4,0,2.8
11,4.52862,5,4,73,3,1,3,1,1,5.4,0,2.8
10,9.67592,6,2,63,3,0,3,1,0,7.4,1,3.1
11,9.67592,6,2,63,3,0,3,1,1,7.4,1,3.1
2,14.4331,4,4,20,1,0,6,1,1,7.7,1,1.7
4,15.7332,4,3,23,3,1,6,1,1,11.7,0,4.7
11,14.8152,10,3,53,3,1,4,1,1,6.8,2.6,2.2
11,1.30602,7,3,52,3,1,1,1,1,7.8,19.2,1.9
11,24.0193,2,3,52,3,1,1,1,1,7.8,19.2,1.9
11,24.0193,7,3,52,3,1,1,1,1,7.8,19.2,1.9
11,4.77055,5,4,70,3,0,3,1,1,5.4,0,2.8
11,3.0397,2,4,27,3,0,1,1,1,5.4,0,2.8
11,3.46819,10,4,27,3,0,1,1,1,5.4,0,2.8
1,17.2142,2,2,23,3,1,1,1,1,3.6,19.9,1.7
11,0.653949,3,2,23,3,1,1,1,1,3.6,19.9,1.7
11,10.7918,10,2,23,3,1,1,1,1,3.6,19.9,1.7
11,1.22305,5,2,23,3,1,1,1,1,3.6,19.9,1.7
11,10.0219,5,2,23,3,1,1,1,1,3.6,19.9,1.7
4,19.6963,10,4,60,3,0,4,1,1,21.7,28.9,NULL
4,16.0832,9,4,60,3,0,4,1,1,21.7,28.9,NULL
11,14.5747,2,4,60,3,1,1,1,1,5.4,0,2.8
11,24.9506,3,4,51,3,0,1,1,1,5.4,0,2.8
11,24.9506,2,4,51,3,0,1,1,1,5.4,0,2.8
11,14.6497,6,4,51,3,0,1,1,1,20,0,1.1
1,28.7141,11,1,58,3,1,8,1,0,8.8,0,1.1
11,24.2113,10,1,24,3,0,6,1,1,8.8,0,1.1
11,6.06511,4,1,24,3,0,6,1,1,8.8,0,1.1
11,18.812,4,1,24,3,0,6,1,1,8.8,0,1.1
11,1.66217,4,1,24,3,0,6,1,1,8.8,0,1.1
11,16.8069,7,3,41,3,1,1,1,1,7.8,19.2,1.9
11,5.81602,2,3,41,3,1,1,1,1,7.8,19.2,1.9
11,5.81602,7,3,41,3,1,1,1,1,7.8,19.2,1.9
11,0.771022,9,3,41,3,1,1,1,1,7.8,19.2,1.9
11,4.00909,10,4,55,1,1,8,1,1,8.4,17.3,4.2
11,28.2008,7,4,45,3,1,1,1,1,8.4,17.3,4.2
11,8.18286,7,4,45,3,1,1,1,1,8.4,17.3,4.2
2,1.26193,4,4,14,1,1,6,0,0,8.4,17.3,4.2
11,17.4197,7,2,63,3,0,2,1,1,3.6,19.9,1.7
11,5.72467,2,2,63,3,0,2,1,1,3.6,19.9,1.7
11,7.73673,4,2,63,3,0,2,1,1,3.6,19.9,1.7
11,18.6214,4,2,63,3,0,2,1,1,3.6,19.9,1.7
11,0.878608,7,1,46,3,1,4,1,1,8.8,0,1.1
11,0.567249,9,1,46,3,1,4,1,1,8.8,0,1.1
11,1.26614,5,1,71,1,0,3,1,1,8.8,0,1.1
11,1.82302,9,1,71,1,0,3,1,1,8.8,0,1.1
2,14.8201,10,4,59,3,0,1,1,1,8.4,17.3,4.2
1,15.0899,4,1,20,2,0,6,0,0,8.8,0,1.1
1,6.8324,4,2,17,1,0,6,0,0,7.4,1,3.1
11,5.48496,2,4,60,3,1,1,1,1,8.4,17.3,4.2
11,12.4356,2,4,57,3,0,1,1,1,20,0,1.1
11,3.39903,6,4,51,3,1,8,1,1,8.4,17.3,4.2
11,1.49241,8,4,51,3,1,8,1,1,8.4,17.3,4.2
11,2.82646,8,4,51,3,1,8,1,1,8.4,17.3,4.2
11,14.5889,7,4,51,3,1,8,1,1,8.4,17.3,4.2
11,0.778525,8,4,51,3,1,8,1,1,8.4,17.3,4.2
11,0.778525,7,4,51,3,1,8,1,1,8.4,17.3,4.2
11,2.01402,6,4,51,3,1,8,1,1,8.4,17.3,4.2
11,13.8992,6,4,51,3,1,8,1,1,8.4,17.3,4.2
11,10.9833,4,2,21,3,1,6,1,1,3.6,19.9,1.7
11,15.3307,10,2,60,1,0,3,1,1,3.6,19.9,1.7
11,1.28647,10,4,56,1,1,8,1,1,8.4,17.3,4.2
11,1.14025,6,4,54,3,1,8,1,1,8.4,17.3,4.2
11,15.3732,3,1,61,3,1,1,1,1,8.8,0,1.1
11,2.63395,3,1,61,3,1,1,1,1,8.8,0,1.1
11,6.02957,2,1,61,3,1,1,1,1,8.8,0,1.1
11,17.327,2,1,61,3,1,1,1,1,8.8,0,1.1
2,8.93233,4,2,19,1,0,6,0,0,7.4,1,3.1
11,3.70196,10,3,42,2,1,4,1,1,11.7,0,4.7
11,2.39136,5,3,42,2,1,4,1,1,11.7,0,4.7
11,1.33071,5,3,42,2,1,4,1,1,11.7,0,4.7
11,14.7764,10,3,42,2,1,4,1,1,11.7,0,4.7
11,8.72337,7,4,42,3,1,6,1,1,5.4,0,2.8
11,0.583155,6,4,42,3,1,6,1,1,5.4,0,2.8
11,5.42647,8,4,42,3,1,6,1,1,5.4,0,2.8
11,5.99452,8,4,42,3,1,6,1,1,5.4,0,2.8
11,1.10216,4,4,42,3,1,6,1,1,5.4,0,2.8
11,0.270625,5,4,75,2,1,3,1,1,8.4,17.3,4.2
11,17.3298,2,1,56,3,1,1,1,1,7.4,2.1,3.6
11,11.0393,10,1,56,3,1,1,1,1,7.4,2.1,3.6
11,0.233243,10,1,56,3,1,1,1,1,7.4,2.1,3.6
11,9.94586,10,1,56,3,1,1,1,1,7.4,2.1,3.6
11,1.98357,7,1,56,3,1,1,1,1,7.4,2.1,3.6
4,17.0674,2,1,46,3,1,1,1,1,7.4,2.1,3.6
11,23.2358,2,4,48,3,0,1,1,1,8.4,17.3,4.2
11,11.0676,2,4,50,3,0,1,1,1,5.4,0,2.8
11,23.2054,2,4,49,3,0,1,1,1,5.4,0,2.8
11,24.9534,2,1,46,3,0,1,1,1,8.8,0,1.1
2,47.794,4,3,23,2,1,2,0,0,7.8,19.2,1.9
4,17.7411,2,4,59,3,1,1,1,1,5.4,0,2.8
11,1.70282,8,4,59,3,1,1,1,1,5.4,0,2.8
2,1.22448,4,3,18,1,0,6,0,1,11.7,0,4.7
4,17.8561,2,3,57,3,0,1,1,1,7.8,19.2,1.9
11,0.394294,2,1,26,3,1,2,1,1,8.8,0,1.1
2,8.13869,4,2,18,1,1,6,0,0,7.4,1,3.1
11,1.97794,10,3,58,3,1,1,1,1,11.7,0,4.7
11,0.489749,10,3,58,3,1,1,1,1,11.7,0,4.7
11,1.00707,5,3,58,3,1,1,1,1,11.7,0,4.7
11,0.999114,5,3,58,3,1,1,1,1,11.7,0,4.7
4,16.3166,2,2,51,3,1,1,1,1,3.6,19.9,1.7
11,1.88439,5,2,56,1,1,9,1,1,7.4,1,3.1
11,24.3839,2,2,60,3,0,1,1,1,3.6,19.9,1.7
2,12.2547,2,4,58,3,1,1,1,1,5.4,0,2.8
11,0.695115,10,2,54,3,1,4,1,1,3.6,19.9,1.7
11,1.52856,7,1,65,3,0,3,1,1,8.8,0,1.1
11,1.47156,5,1,65,3,0,3,1,1,8.8,0,1.1
11,11.2325,11,1,65,3,0,3,1,1,8.8,0,1.1
11,7.16935,5,1,65,3,0,3,1,1,8.8,0,1.1
11,3.37947,5,1,65,3,0,3,1,1,8.8,0,1.1
2,5.67063,4,4,16,1,1,6,0,1,21.7,28.9,NULL
11,11.6072,8,1,64,3,0,3,1,1,7.4,2.1,3.6
11,10.3905,6,1,64,3,0,3,1,1,7.4,2.1,3.6
11,8.32452,6,1,64,3,0,3,1,1,7.4,2.1,3.6
11,10.5475,7,3,53,3,0,1,1,1,7.8,19.2,1.9
11,9.88664,2,3,53,3,0,1,1,1,7.8,19.2,1.9
11,16.0263,2,3,53,3,0,1,1,1,7.8,19.2,1.9
11,1.91443,7,3,53,3,0,1,1,1,7.8,19.2,1.9
11,13.0169,10,3,70,1,1,3,1,1,11.7,0,4.7
11,4.19337,10,3,70,1,1,3,1,1,11.7,0,4.7
2,1.75044,10,3,21,1,0,6,1,0,11.7,0,4.7
1,24.7477,10,3,55,1,1,1,0,0,7.8,19.2,1.9
2,2.02695,11,3,55,1,1,1,0,0,7.8,19.2,1.9
2,32.7814,5,3,61,3,1,1,1,1,11.7,0,4.7
2,4.67382,3,3,61,3,1,1,1,1,11.7,0,4.7
2,37.8698,3,3,61,3,1,1,1,1,11.7,0,4.7
11,2.0686,3,3,61,3,1,1,1,1,11.7,0,4.7
2,7.83071,2,2,23,3,1,1,0,0,7.4,1,3.1
11,5.62936,10,4,22,2,0,6,1,1,12.3,0,1.1
11,22.5345,2,4,50,3,0,1,1,1,5.4,0,2.8
11,5.65939,6,4,50,3,0,1,1,1,5.4,0,2.8
11,5.65939,2,4,50,3,0,1,1,1,5.4,0,2.8
11,0.549233,5,2,57,2,1,4,1,1,7.4,1,3.1
11,16.9493,10,2,57,2,1,4,1,1,7.4,1,3.1
11,8.3472,5,2,57,2,1,4,1,1,7.4,1,3.1
11,21.5296,5,2,57,2,1,4,1,1,7.4,1,3.1
11,13.7215,2,3,62,3,1,1,1,1,7.8,19.2,1.9
11,21.7237,3,4,65,3,0,1,1,1,5.4,0,2.8
11,4.46135,3,4,65,3,0,1,1,1,5.4,0,2.8
11,4.0826,3,4,65,3,0,1,1,1,5.4,0,2.8
11,17.7524,7,4,65,3,0,1,1,1,5.4,0,2.8
11,3.10243,7,4,65,3,0,1,1,1,5.4,0,2.8
11,7.13127,10,3,55,1,1,8,1,1,6.8,2.6,2.2
11,21.2762,10,3,55,1,1,8,1,1,6.8,2.6,2.2
11,21.2762,7,3,55,1,1,8,1,1,6.8,2.6,2.2
2,6.02171,10,1,68,1,1,3,1,1,8.8,0,1.1
11,6.54051,4,3,63,1,1,6,1,1,7.8,19.2,1.9
11,10.267,5,3,63,1,1,6,1,1,7.8,19.2,1.9
11,30.1054,2,3,44,3,0,1,1,1,7.8,19.2,1.9
11,0.86145,5,3,44,3,0,1,1,1,7.8,19.2,1.9
1,13.4502,4,4,13,1,0,6,0,1,18.1,0,2.8
11,4.53663,7,1,47,3,1,4,1,1,7.4,2.1,3.6
11,1.23575,9,1,47,3,1,4,1,1,7.4,2.1,3.6
11,5.13282,9,1,47,3,1,4,1,1,7.4,2.1,3.6
11,1.10642,7,1,47,3,1,4,1,1,7.4,2.1,3.6
8,1.68451,4,4,8,1,0,6,0,1,8.4,7.4,NULL
11,24.9097,2,2,48,3,0,1,1,1,7.4,1,3.1
2,21.2977,2,4,51,3,1,1,1,1,8.4,17.3,4.2
11,20.0773,8,4,51,3,1,1,1,1,8.4,17.3,4.2
11,5.40579,2,3,29,3,0,2,1,1,11.7,0,4.7
11,2.35454,9,3,29,3,0,2,1,1,11.7,0,4.7
11,2.35454,2,3,29,3,0,2,1,1,11.7,0,4.7
1,18.798,6,2,68,3,1,3,1,1,3.6,19.9,1.7
2,21.4457,8,1,63,3,1,3,1,1,7.4,2.1,3.6
11,0.74547,10,2,63,3,0,3,1,1,7.4,1,3.1
11,0.609857,10,3,60,1,1,1,1,1,6.8,2.6,2.2
11,22.5301,2,1,46,3,0,1,1,1,7.4,2.1,3.6
11,20.4917,3,1,51,3,1,1,1,1,8.8,0,1.1
2,18.81,4,1,19,1,0,6,0,0,8.8,0,1.1
2,12.9088,10,4,62,3,0,1,1,1,5.4,0,2.8
2,10.6372,10,4,62,3,0,1,1,1,5.4,0,2.8
11,6.7138,12,4,62,3,0,1,1,1,5.4,0,2.8
11,9.29936,3,3,34,3,1,1,1,1,11.7,0,4.7
11,15.8227,11,3,34,3,1,1,1,1,11.7,0,4.7
11,9.0181,11,3,34,3,1,1,1,1,11.7,0,4.7
11,19.3046,2,1,63,3,0,1,1,1,7.4,2.1,3.6
11,22.123,3,1,63,3,0,1,1,1,7.4,2.1,3.6
2,4.32126,4,1,16,1,0,6,0,0,7.4,2.1,3.6
11,28.0995,2,3,38,1,1,1,1,1,7.8,19.2,1.9
11,0.421973,6,1,53,1,1,1,1,1,7.4,2.1,3.6
11,3.01874,5,1,53,1,1,1,1,1,7.4,2.1,3.6
11,2.66762,5,1,53,1,1,1,1,1,7.4,2.1,3.6
1,21.8579,8,2,71,3,0,3,1,1,3.6,19.9,1.7
11,25.2551,10,4,58,2,1,4,1,1,5.4,0,2.8
2,4.53498,4,4,15,1,0,6,0,0,8.4,7.4,NULL
11,5.96583,10,2,67,3,1,3,1,1,3.6,19.9,1.7
11,35.417,2,3,24,1,0,1,1,1,7.8,19.2,1.9
11,3.62666,9,3,24,1,0,1,1,1,7.8,19.2,1.9
1,4.31096,4,4,18,1,1,6,0,1,17.8,0,NULL
11,29.7885,2,3,37,3,0,1,1,1,14.8,0.2,NULL
11,1.61797,5,3,42,1,1,8,1,1,14.8,0.2,NULL
11,1.0034,10,3,42,1,1,8,1,1,14.8,0.2,NULL
11,1.61797,11,3,42,1,1,8,1,1,14.8,0.2,NULL
1,25.1536,10,3,32,1,0,4,0,0,14.8,0.2,NULL
2,3.39087,4,4,17,1,0,6,0,1,18.7,0,2.5
11,12.6437,2,3,62,3,1,1,1,1,14.8,0.2,NULL
11,10.7632,10,3,62,3,1,1,1,1,14.8,0.2,NULL
11,3.77946,7,3,62,3,1,1,1,1,14.8,0.2,NULL
8,3.77946,4,3,10,1,0,6,0,0,14.8,0.2,NULL
10,4.01252,6,3,80,1,1,3,0,0,7.8,19.2,1.9
2,31.7866,2,3,48,1,0,1,1,1,6.8,2.6,2.2
2,31.7866,2,3,48,1,0,1,1,0,6.8,2.6,2.2
11,1.25124,9,4,64,3,0,3,1,1,8.4,17.3,4.2
11,1.85089,5,4,64,3,0,3,1,1,8.4,17.3,4.2
11,2.79155,5,4,64,3,0,3,1,1,8.4,17.3,4.2
4,14.2375,10,4,64,3,0,3,1,1,8.4,17.3,4.2
11,3.39461,2,1,37,1,0,1,1,1,7.4,2.1,3.6
11,0.206223,7,1,37,1,0,1,1,1,7.4,2.1,3.6
11,1.23595,9,1,41,3,0,1,1,1,7.4,2.1,3.6
11,4.01803,7,1,41,3,0,1,1,1,7.4,2.1,3.6
11,3.25523,7,1,41,3,0,1,1,1,7.4,2.1,3.6
11,1.11605,7,1,41,3,0,1,1,1,7.4,2.1,3.6
11,5.23988,5,4,50,3,1,8,1,1,8.4,17.3,4.2
11,7.69908,7,1,55,3,1,1,1,1,7.4,2.1,3.6
11,26.5447,2,1,55,3,1,1,1,1,7.4,2.1,3.6
11,29.9435,2,1,55,3,1,1,1,1,7.4,2.1,3.6
2,7.69908,4,1,17,1,1,6,0,0,7.4,2.1,3.6
2,0.213183,4,3,16,1,1,6,0,0,6.8,2.6,2.2
11,0.93076,2,3,63,3,0,1,1,1,6.8,2.6,2.2
11,21.7912,2,4,33,3,0,1,1,1,8.4,17.3,4.2
11,0.971404,5,4,33,3,0,1,1,1,8.4,17.3,4.2
11,16.4065,6,2,79,3,0,3,1,1,7.4,1,3.1
11,8.91874,10,2,79,3,0,3,1,1,7.4,1,3.1
11,7.88182,5,2,79,3,0,3,1,1,7.4,1,3.1
11,20.2849,7,3,65,3,0,3,1,1,7.8,19.2,1.9
11,11.3199,2,4,51,2,1,1,1,1,5.4,0,2.8
11,8.376,12,4,51,2,1,1,1,1,5.4,0,2.8
11,4.19824,7,3,50,3,1,1,1,1,7.8,19.2,1.9
11,3.40974,2,3,50,3,1,1,1,1,7.8,19.2,1.9
1,19.9189,4,4,20,1,0,6,1,0,7.7,1,1.7
11,10.7304,11,3,65,3,0,1,1,1,7.8,19.2,1.9
11,22.9402,3,3,65,3,0,1,1,1,7.8,19.2,1.9
2,4.41013,4,3,18,1,0,6,0,0,7.8,19.2,1.9
2,3.70703,4,3,18,1,0,6,0,0,7.8,19.2,1.9
11,22.7405,6,2,52,3,1,1,1,1,3.6,19.9,1.7
11,0.684444,5,3,64,3,0,3,1,1,6.8,2.6,2.2
11,1.01436,7,3,64,3,0,3,1,1,6.8,2.6,2.2
11,3.03429,8,3,64,3,0,3,1,1,6.8,2.6,2.2
11,3.03429,7,3,64,3,0,3,1,1,6.8,2.6,2.2
2,20.6659,2,3,65,3,0,1,1,1,11.7,0,4.7
11,0.839016,10,2,74,3,0,3,1,1,3.6,19.9,1.7
11,7.92882,5,2,76,1,1,3,1,1,3.6,19.9,1.7
11,7.14059,5,2,76,1,1,3,1,1,3.6,19.9,1.7
11,1.14121,5,2,76,1,1,3,1,1,3.6,19.9,1.7
11,21.3999,2,4,60,1,1,1,1,1,8.4,17.3,4.2
1,21.3999,2,4,60,1,1,1,1,0,8.4,17.3,4.2
11,20.6633,3,3,59,1,0,1,1,1,11.7,0,4.7
1,17.7762,4,3,19,1,1,2,0,1,11.7,0,4.7
4,4.22636,4,3,19,1,1,2,0,0,11.7,0,4.7
1,21.9523,4,3,19,1,1,2,0,0,11.7,0,4.7
1,22.1237,6,2,72,1,1,3,1,1,3.6,19.9,1.7
2,22.1237,6,2,72,1,1,3,1,1,3.6,19.9,1.7
11,10.9985,5,2,72,1,1,3,1,1,3.6,19.9,1.7
11,7.78247,5,2,72,1,1,3,1,1,3.6,19.9,1.7
11,2.9038,10,2,72,1,1,3,1,1,3.6,19.9,1.7
11,0.940959,10,2,72,1,1,3,1,1,3.6,19.9,1.7
11,0.467738,4,4,48,3,1,6,1,1,8.4,17.3,4.2
11,0.323163,5,4,48,3,1,6,1,1,8.4,17.3,4.2
11,0.59084,5,4,48,3,1,6,1,1,8.4,17.3,4.2
11,4.66885,10,3,59,3,1,1,1,1,11.7,0,4.7
11,9.40368,3,4,58,3,1,1,1,1,5.4,0,2.8
11,18.5175,7,2,59,1,0,4,1,1,7.4,1,3.1
11,11.5193,5,2,59,1,0,4,1,1,7.4,1,3.1
11,1.72616,11,2,59,1,0,4,1,1,7.4,1,3.1
11,16.2971,5,2,59,1,0,4,1,1,7.4,1,3.1
11,1.42439,5,2,59,1,0,4,1,1,7.4,1,3.1
11,11.3067,2,3,59,3,1,1,1,1,11.7,0,4.7
1,17.3005,4,4,20,1,0,2,0,0,5.4,0,2.8
11,27.9549,10,2,68,3,0,3,1,1,3.6,19.9,1.7
11,17.4299,2,4,49,3,1,1,1,1,5.4,0,2.8
11,2.54009,9,4,49,3,1,1,1,1,5.4,0,2.8
11,3.81898,10,1,64,3,1,3,1,1,7.4,2.1,3.6
11,5.98435,6,1,64,3,1,3,1,1,7.4,2.1,3.6
11,18.9581,11,1,64,3,1,3,1,1,7.4,2.1,3.6
11,20.1862,4,4,22,2,0,6,1,1,5.4,0,2.8
11,11.8387,2,3,47,3,0,1,1,1,7.8,19.2,1.9
11,21.8975,2,4,54,2,0,1,1,1,8.4,17.3,4.2
11,18.442,10,3,64,3,0,3,1,1,7.8,19.2,1.9
2,17.2289,2,4,49,1,1,1,0,0,5.4,0,2.8
11,2.32504,2,1,54,3,1,1,1,1,16.2,0,3.1
11,16.7708,10,1,54,3,1,1,1,1,16.2,0,3.1
11,15.7945,10,1,54,3,1,1,1,1,16.2,0,3.1
11,3.58841,6,4,65,3,1,3,1,1,8.4,17.3,4.2
11,2.07236,7,3,49,3,1,2,1,1,11.7,0,4.7
11,6.55227,4,3,49,3,1,2,1,1,11.7,0,4.7
11,18.4408,10,3,49,3,1,2,1,1,11.7,0,4.7
11,14.6147,10,3,49,3,1,2,1,1,11.7,0,4.7
11,2.2443,6,3,49,3,1,2,1,1,11.7,0,4.7
11,0.139807,5,3,49,3,1,2,1,1,11.7,0,4.7
11,2.31385,7,3,49,3,1,2,1,1,11.7,0,4.7
11,16.6504,10,3,49,3,1,2,1,1,11.7,0,4.7
2,15.3848,7,2,46,1,1,8,0,0,3.6,19.9,1.7
6,6.23068,7,2,46,1,1,8,0,0,3.6,19.9,1.7
2,11.2897,7,2,46,1,1,8,0,0,3.6,19.9,1.7
11,3.97001,10,2,62,1,1,9,1,1,7.4,1,3.1
11,2.29477,5,2,62,1,1,9,1,1,7.4,1,3.1
11,3.34347,5,2,62,1,1,9,1,1,7.4,1,3.1
11,1.71633,10,4,73,3,0,3,1,1,8.4,17.3,4.2
11,3.62974,6,3,72,1,1,3,1,1,7.8,19.2,1.9
11,3.6015,5,4,65,1,1,3,1,1,5.4,0,2.8
11,3.8425,9,4,65,1,1,3,1,1,5.4,0,2.8
11,5.63408,5,4,65,1,1,3,1,1,5.4,0,2.8
11,2.49095,5,4,65,1,1,3,1,1,5.4,0,2.8
11,2.31217,7,4,65,1,1,3,1,1,5.4,0,2.8
11,17.9767,4,3,20,1,0,6,1,1,7.8,19.2,1.9
11,6.01833,4,2,20,1,0,6,1,1,3.6,19.9,1.7
11,2.42445,7,2,50,3,1,1,1,1,5.4,17.6,NULL
11,3.71378,2,2,50,3,1,1,1,1,5.4,17.6,NULL
11,3.71378,10,2,50,3,1,1,1,1,5.4,17.6,NULL
2,11.2368,4,3,22,1,0,6,1,0,7.8,19.2,1.9
11,12.4256,5,1,57,3,1,4,1,1,7.4,2.1,3.6
11,7.82729,5,1,57,3,1,4,1,1,7.4,2.1,3.6
11,7.18889,5,1,57,3,1,4,1,1,7.4,2.1,3.6
11,11.6966,7,1,57,3,1,4,1,1,7.4,2.1,3.6
11,15.5485,5,1,57,3,1,4,1,1,7.4,2.1,3.6
11,15.5485,7,1,57,3,1,4,1,1,7.4,2.1,3.6
11,5.66737,6,2,69,3,1,3,1,1,7.4,1,3.1
2,23.6907,2,4,42,1,0,1,0,0,5.4,0,2.8
11,25.913,3,2,42,3,0,1,1,1,3.6,19.9,1.7
11,13.7804,3,2,42,3,0,1,1,1,3.6,19.9,1.7
11,21.2443,4,3,24,2,0,6,1,1,11.7,0,4.7
11,20.239,8,3,24,2,0,6,1,1,11.7,0,4.7
11,4.98496,2,3,54,1,0,1,1,1,7.8,19.2,1.9
11,1.14445,5,3,54,1,0,1,1,1,7.8,19.2,1.9
11,1.90867,7,1,48,3,1,8,1,1,7.4,2.1,3.6
11,1.6999,7,1,48,3,1,8,1,1,7.4,2.1,3.6
11,3.7883,10,1,48,3,1,8,1,1,7.4,2.1,3.6
11,3.85315,5,1,48,3,1,8,1,1,7.4,2.1,3.6
11,1.21837,5,1,48,3,1,8,1,1,7.4,2.1,3.6
11,4.86838,7,1,48,3,1,8,1,1,7.4,2.1,3.6
11,2.80476,5,2,63,1,1,8,1,1,7.4,1,3.1
2,21.1145,2,2,58,3,0,1,1,1,3.6,19.9,1.7
11,21.9967,2,1,65,3,0,1,1,1,8.8,0,1.1
2,5.37505,6,4,67,1,1,3,0,0,5.4,0,2.8
11,13.0686,2,3,52,2,0,1,1,1,6.8,2.6,2.2
3,1.68283,4,3,16,1,1,6,0,0,6.8,2.6,2.2
11,3.23662,2,4,58,2,0,1,1,1,8.4,17.3,4.2
11,22.1546,11,4,58,2,0,1,1,1,8.4,17.3,4.2
2,1.38377,4,4,18,1,0,6,0,0,8.4,17.3,4.2
11,16.3318,4,2,22,3,0,6,1,1,7.4,1,3.1
4,19.1094,4,2,17,1,1,6,0,0,7.4,1,3.1
2,20.5788,11,2,17,1,1,6,0,0,7.4,1,3.1
2,3.63266,11,2,17,1,1,6,0,0,7.4,1,3.1
11,13.8492,7,2,55,3,1,3,1,1,3.6,19.9,1.7
11,2.61317,5,2,56,3,0,4,1,1,7.4,1,3.1
2,1.76083,4,3,6,1,0,6,0,0,11.7,0,4.7
2,1.73706,4,3,6,1,0,6,0,0,11.7,0,4.7
